tanggal,provinsi,kasus_baru,kasus_aktif,kasus_kematian
4/21/2021,Nusa Tenggara Timur,284,284,0
4/21/2021,Papua,24,24,0
4/21/2021,Papua Barat,12,2,0
4/21/2021,Riau,460,224,4
4/21/2021,Sulawesi Barat,10,10,0
4/21/2021,Sulawesi Selatan,65,20,3
4/21/2021,Sulawesi Tengah,26,-40,3
4/21/2021,Sulawesi Tenggara,1,-13,1
4/21/2021,Sulawesi Utara,1,-10,0
4/21/2021,Sumatera Barat,514,400,8
4/21/2021,Sumatera Selatan,112,19,3
4/21/2021,Sumatera Utara,68,7,1
4/22/2021,Aceh,87,-20,2
4/22/2021,Bali,168,-72,8
4/22/2021,Banten,102,8,1
4/22/2021,Bengkulu,20,-1,0
4/22/2021,DKI Jakarta,1266,603,11
4/22/2021,Daerah Istimewa Yogyakarta,257,-25,8
4/22/2021,Gorontalo,6,4,0
4/22/2021,Indonesia,6243,85,165
4/22/2021,Jambi,87,44,2
4/22/2021,Jawa Barat,1332,563,14
4/22/2021,Jawa Tengah,605,-1087,37
4/22/2021,Jawa Timur,290,30,25
4/22/2021,Kalimantan Barat,99,47,2
4/22/2021,Kalimantan Selatan,206,-9,5
4/22/2021,Kalimantan Tengah,71,65,1
4/22/2021,Kalimantan Timur,180,34,3
4/22/2021,Kalimantan Utara,24,11,0
4/22/2021,Kepulauan Bangka Belitung,133,40,2
4/22/2021,Kepulauan Riau,85,52,1
4/22/2021,Lampung,63,32,1
4/22/2021,Maluku,0,0,0
4/22/2021,Maluku Utara,1,-12,0
4/22/2021,Nusa Tenggara Barat,16,15,1
4/22/2021,Nusa Tenggara Timur,125,60,1
4/22/2021,Papua,13,-34,0
4/22/2021,Papua Barat,30,-6,0
4/22/2021,Riau,419,250,12
4/22/2021,Sulawesi Barat,7,6,0
4/22/2021,Sulawesi Selatan,20,-134,5
4/22/2021,Sulawesi Tengah,7,-23,2
4/22/2021,Sulawesi Tenggara,10,-11,0
4/22/2021,Sulawesi Utara,22,21,0
4/22/2021,Sumatera Barat,286,184,2
4/22/2021,Sumatera Selatan,119,33,6
4/22/2021,Sumatera Utara,66,-1,1
4/23/2021,Aceh,91,80,2
4/23/2021,Bali,138,6,8
4/23/2021,Banten,173,73,2
4/23/2021,Bengkulu,90,59,0
4/23/2021,DKI Jakarta,884,145,18
4/23/2021,Daerah Istimewa Yogyakarta,137,-128,5
4/23/2021,Gorontalo,2,0,0
4/23/2021,Indonesia,5436,-658,174
4/23/2021,Jambi,43,-36,1
4/23/2021,Jawa Barat,1046,-41,26
4/23/2021,Jawa Tengah,376,-1200,45
4/23/2021,Jawa Timur,300,10,28
4/23/2021,Kalimantan Barat,92,31,0
4/23/2021,Kalimantan Selatan,197,-134,4
4/23/2021,Kalimantan Tengah,85,32,0
4/23/2021,Kalimantan Timur,188,4,3
4/23/2021,Kalimantan Utara,19,5,0
4/23/2021,Kepulauan Bangka Belitung,339,71,1
4/23/2021,Kepulauan Riau,50,29,0
4/23/2021,Lampung,80,17,2
4/23/2021,Maluku,8,-3,0
4/23/2021,Maluku Utara,3,-3,0
4/23/2021,Nusa Tenggara Barat,1,-9,0
4/23/2021,Nusa Tenggara Timur,27,25,0
4/23/2021,Papua,8,5,0
4/23/2021,Papua Barat,24,6,0
4/23/2021,Riau,477,225,11
4/23/2021,Sulawesi Barat,2,-2,0
4/23/2021,Sulawesi Selatan,27,-69,3
4/23/2021,Sulawesi Tengah,38,30,0
4/23/2021,Sulawesi Tenggara,10,9,0
4/23/2021,Sulawesi Utara,65,57,1
4/23/2021,Sumatera Barat,232,0,2
4/23/2021,Sumatera Selatan,101,42,7
4/23/2021,Sumatera Utara,65,-4,5
4/24/2021,Aceh,46,-66,5
4/24/2021,Bali,124,47,1
4/24/2021,Banten,58,-64,0
4/24/2021,Bengkulu,40,15,0
4/24/2021,DKI Jakarta,907,9,12
4/24/2021,Daerah Istimewa Yogyakarta,149,-117,4
4/24/2021,Gorontalo,6,4,0
4/24/2021,Indonesia,4544,-563,154
4/24/2021,Jambi,65,-2,0
4/24/2021,Jawa Barat,753,-217,19
4/24/2021,Jawa Tengah,319,-350,54
4/24/2021,Jawa Timur,258,-60,18
4/24/2021,Kalimantan Barat,96,20,0
4/24/2021,Kalimantan Selatan,173,114,5
4/24/2021,Kalimantan Tengah,119,60,3
4/24/2021,Kalimantan Timur,149,-99,2
4/24/2021,Kalimantan Utara,11,9,0
4/24/2021,Kepulauan Bangka Belitung,167,-32,2
4/24/2021,Kepulauan Riau,101,61,2
4/24/2021,Lampung,68,41,1
4/24/2021,Maluku,0,-9,0
4/24/2021,Maluku Utara,6,5,0
4/24/2021,Nusa Tenggara Barat,0,-1,1
4/24/2021,Nusa Tenggara Timur,53,9,1
4/24/2021,Papua,5,-11,1
4/24/2021,Papua Barat,20,-4,0
4/24/2021,Riau,421,84,9
4/24/2021,Sulawesi Barat,3,2,0
4/24/2021,Sulawesi Selatan,14,-6,1
4/24/2021,Sulawesi Tengah,46,41,0
4/24/2021,Sulawesi Tenggara,3,2,0
4/24/2021,Sulawesi Utara,6,5,0
4/24/2021,Sumatera Barat,295,30,6
4/24/2021,Sumatera Selatan,125,29,3
4/24/2021,Sumatera Utara,64,8,0
4/25/2021,Aceh,24,-87,2
4/25/2021,Bali,66,-26,5
4/25/2021,Banten,80,-58,2
4/25/2021,Bengkulu,114,63,0
4/25/2021,DKI Jakarta,896,-80,14
4/25/2021,Daerah Istimewa Yogyakarta,223,-33,5
4/25/2021,Gorontalo,0,0,0
4/25/2021,Indonesia,4402,504,94
4/25/2021,Jambi,29,10,0
4/25/2021,Jawa Barat,869,398,10
4/25/2021,Jawa Tengah,247,-63,0
4/25/2021,Jawa Timur,236,1,20
4/25/2021,Kalimantan Barat,39,-41,0
4/25/2021,Kalimantan Selatan,56,-8,2
4/25/2021,Kalimantan Tengah,81,73,0
4/25/2021,Kalimantan Timur,165,39,2
4/25/2021,Kalimantan Utara,16,-9,0
4/25/2021,Kepulauan Bangka Belitung,263,143,1
4/25/2021,Kepulauan Riau,148,-24,1
4/25/2021,Lampung,81,56,0
4/25/2021,Maluku,8,3,0
4/25/2021,Maluku Utara,5,5,0
4/25/2021,Nusa Tenggara Barat,3,3,0
4/25/2021,Nusa Tenggara Timur,14,-38,0
4/25/2021,Papua,8,-16,0
4/25/2021,Papua Barat,3,-17,2
4/25/2021,Riau,404,172,8
4/25/2021,Sulawesi Barat,6,-3,0
4/25/2021,Sulawesi Selatan,7,-44,0
4/25/2021,Sulawesi Tengah,9,1,1
4/25/2021,Sulawesi Tenggara,2,2,0
4/25/2021,Sulawesi Utara,45,34,0
4/25/2021,Sumatera Barat,234,155,2
4/25/2021,Sumatera Selatan,144,17,11
4/25/2021,Sumatera Utara,62,-7,4
4/26/2021,Aceh,67,31,3
4/26/2021,Bali,105,-85,8
4/26/2021,Banten,220,49,1
4/26/2021,Bengkulu,42,-3,5
4/26/2021,DKI Jakarta,748,-605,14
4/26/2021,Daerah Istimewa Yogyakarta,184,-43,2
4/26/2021,Gorontalo,9,6,0
4/26/2021,Indonesia,5944,178,177
4/26/2021,Jambi,42,-10,2
4/26/2021,Jawa Barat,1611,670,19
4/26/2021,Jawa Tengah,646,105,53
4/26/2021,Jawa Timur,246,-41,24
4/26/2021,Kalimantan Barat,0,-1,1
4/26/2021,Kalimantan Selatan,16,-199,3
4/26/2021,Kalimantan Tengah,97,59,1
4/26/2021,Kalimantan Timur,82,-108,4
4/26/2021,Kalimantan Utara,23,-3,0
4/26/2021,Kepulauan Bangka Belitung,194,15,4
4/26/2021,Kepulauan Riau,137,-14,4
4/26/2021,Lampung,67,-15,7
4/26/2021,Maluku,0,0,0
4/26/2021,Maluku Utara,0,-20,0
4/26/2021,Nusa Tenggara Barat,58,49,0
4/26/2021,Nusa Tenggara Timur,71,42,0
4/26/2021,Papua,2,-17,1
4/26/2021,Papua Barat,11,-4,0
4/26/2021,Riau,614,392,14
4/26/2021,Sulawesi Barat,0,-2,1
4/26/2021,Sulawesi Selatan,14,-56,0
4/26/2021,Sulawesi Tengah,39,27,1
4/26/2021,Sulawesi Tenggara,3,3,0
4/26/2021,Sulawesi Utara,3,-147,1
4/26/2021,Sumatera Barat,93,31,6
4/26/2021,Sumatera Selatan,99,22,9
4/26/2021,Sumatera Utara,69,8,1
4/27/2021,Aceh,70,60,0
4/27/2021,Bali,150,29,8
4/27/2021,Banten,227,29,0
4/27/2021,Bengkulu,70,30,1
4/27/2021,DKI Jakarta,394,-223,17
4/27/2021,Daerah Istimewa Yogyakarta,164,-53,5
4/27/2021,Gorontalo,0,0,0
4/27/2021,Indonesia,4656,-396,168
4/27/2021,Jambi,32,10,2
4/27/2021,Jawa Barat,1231,365,20
4/27/2021,Jawa Tengah,356,-320,41
4/27/2021,Jawa Timur,237,-35,27
4/27/2021,Kalimantan Barat,56,-21,0
4/27/2021,Kalimantan Selatan,98,-39,7
4/27/2021,Kalimantan Tengah,57,35,1
4/27/2021,Kalimantan Timur,158,-56,6
4/27/2021,Kalimantan Utara,24,-16,0
4/27/2021,Kepulauan Bangka Belitung,160,-166,5
4/27/2021,Kepulauan Riau,75,53,2
4/27/2021,Lampung,69,-25,4
4/27/2021,Maluku,0,-1,1
4/27/2021,Maluku Utara,1,-3,0
4/27/2021,Nusa Tenggara Barat,59,52,1
4/27/2021,Nusa Tenggara Timur,128,-159,3
4/27/2021,Papua,14,-2,0
4/27/2021,Papua Barat,38,15,1
4/27/2021,Riau,383,43,11
4/27/2021,Sulawesi Barat,1,-7,0
4/27/2021,Sulawesi Selatan,57,17,0
4/27/2021,Sulawesi Tengah,39,16,0
4/27/2021,Sulawesi Tenggara,6,3,0
4/27/2021,Sulawesi Utara,4,3,0
4/27/2021,Sumatera Barat,212,-39,4
4/27/2021,Sumatera Selatan,93,34,10
4/27/2021,Sumatera Utara,63,-7,2
4/28/2021,Aceh,71,-40,4
4/28/2021,Bali,166,17,10
4/28/2021,Banten,60,6,0
4/28/2021,Bengkulu,65,25,0
4/28/2021,DKI Jakarta,639,-57,14
4/28/2021,Daerah Istimewa Yogyakarta,292,87,5
4/28/2021,Gorontalo,19,-11,0
4/28/2021,Indonesia,5241,246,177
4/28/2021,Jambi,97,44,1
4/28/2021,Jawa Barat,1350,337,14
4/28/2021,Jawa Tengah,227,-465,57
4/28/2021,Jawa Timur,297,13,24
4/28/2021,Kalimantan Barat,63,4,0
4/28/2021,Kalimantan Selatan,74,-24,1
4/28/2021,Kalimantan Tengah,118,36,2
4/28/2021,Kalimantan Timur,186,34,5
4/28/2021,Kalimantan Utara,21,10,0
4/28/2021,Kepulauan Bangka Belitung,160,89,4
4/28/2021,Kepulauan Riau,105,83,2
4/28/2021,Lampung,115,-42,2
4/28/2021,Maluku,2,-53,0
4/28/2021,Maluku Utara,1,-25,0
4/28/2021,Nusa Tenggara Barat,49,-12,1
4/28/2021,Nusa Tenggara Timur,31,19,0
4/28/2021,Papua,12,-13,0
4/28/2021,Papua Barat,33,9,3
4/28/2021,Riau,479,197,11
4/28/2021,Sulawesi Barat,4,3,0
4/28/2021,Sulawesi Selatan,18,-37,0
4/28/2021,Sulawesi Tengah,48,17,2
4/28/2021,Sulawesi Tenggara,11,6,0
4/28/2021,Sulawesi Utara,4,4,0
4/28/2021,Sumatera Barat,220,-15,4
4/28/2021,Sumatera Selatan,137,38,2
4/28/2021,Sumatera Utara,66,3,2
4/29/2021,Aceh,82,23,3
4/29/2021,Bali,132,-80,5
4/29/2021,Banten,110,-20,0
4/29/2021,Bengkulu,44,14,0
4/29/2021,DKI Jakarta,987,484,23
4/29/2021,Daerah Istimewa Yogyakarta,259,-56,2
4/29/2021,Gorontalo,12,11,0
4/29/2021,Indonesia,5833,-400,218
4/29/2021,Jambi,92,-6,1
4/29/2021,Jawa Barat,1157,556,14
4/29/2021,Jawa Tengah,585,-900,74
4/29/2021,Jawa Timur,325,46,26
4/29/2021,Kalimantan Barat,99,15,1
4/29/2021,Kalimantan Selatan,65,3,3
4/29/2021,Kalimantan Tengah,62,-290,4
4/29/2021,Kalimantan Timur,145,-18,4
4/29/2021,Kalimantan Utara,13,6,0
4/29/2021,Kepulauan Bangka Belitung,238,120,3
4/29/2021,Kepulauan Riau,118,80,1
4/29/2021,Lampung,97,43,2
4/29/2021,Maluku,0,-9,0
4/29/2021,Maluku Utara,0,0,0
4/29/2021,Nusa Tenggara Barat,36,-31,9
4/29/2021,Nusa Tenggara Timur,32,-16,3
4/29/2021,Papua,18,-21,0
4/29/2021,Papua Barat,21,-52,0
4/29/2021,Riau,579,289,10
4/29/2021,Sulawesi Barat,0,0,0
4/29/2021,Sulawesi Selatan,27,-11,1
4/29/2021,Sulawesi Tengah,51,32,1
4/29/2021,Sulawesi Tenggara,8,8,0
4/29/2021,Sulawesi Utara,5,-5,0
4/29/2021,Sumatera Barat,281,28,6
4/29/2021,Sumatera Selatan,117,-14,7
4/29/2021,Sumatera Utara,67,8,1
4/30/2021,Aceh,78,-6,1
4/30/2021,Bali,137,-16,6
4/30/2021,Banten,72,30,10
4/30/2021,Bengkulu,43,7,0
4/30/2021,DKI Jakarta,789,246,4
4/30/2021,Daerah Istimewa Yogyakarta,262,4,1
4/30/2021,Gorontalo,8,-2,0
4/30/2021,Indonesia,5500,111,187
4/30/2021,Jambi,74,45,0
4/30/2021,Jawa Barat,1121,257,26
4/30/2021,Jawa Tengah,405,-607,73
4/30/2021,Jawa Timur,317,29,22
4/30/2021,Kalimantan Barat,73,3,0
4/30/2021,Kalimantan Selatan,207,41,0
4/30/2021,Kalimantan Tengah,111,89,2
4/30/2021,Kalimantan Timur,161,-17,2
4/30/2021,Kalimantan Utara,9,-22,0
4/30/2021,Kepulauan Bangka Belitung,226,72,3
4/30/2021,Kepulauan Riau,114,102,0
4/30/2021,Lampung,61,11,1
4/30/2021,Maluku,13,6,0
4/30/2021,Maluku Utara,2,-2,0
4/30/2021,Nusa Tenggara Barat,65,36,0
4/30/2021,Nusa Tenggara Timur,90,68,5
4/30/2021,Papua,27,-4,0
4/30/2021,Papua Barat,9,-30,2
4/30/2021,Riau,521,104,14
4/30/2021,Sulawesi Barat,0,-1,0
4/30/2021,Sulawesi Selatan,31,20,3
4/30/2021,Sulawesi Tengah,58,21,4
4/30/2021,Sulawesi Tenggara,5,-57,0
4/30/2021,Sulawesi Utara,3,-110,0
4/30/2021,Sumatera Barat,162,20,2
4/30/2021,Sumatera Selatan,126,45,4
4/30/2021,Sumatera Utara,68,3,1
5/1/2021,Aceh,124,4,2
5/1/2021,Bali,142,-33,10
5/1/2021,Banten,53,25,0
5/1/2021,Bengkulu,102,62,0
5/1/2021,DKI Jakarta,926,118,15
5/1/2021,Daerah Istimewa Yogyakarta,128,-206,4
5/1/2021,Gorontalo,6,-47,4
5/1/2021,Indonesia,4512,37,131
5/1/2021,Jambi,60,7,3
5/1/2021,Jawa Barat,782,186,6
5/1/2021,Jawa Tengah,202,-49,20
5/1/2021,Jawa Timur,231,9,20
5/1/2021,Kalimantan Barat,98,30,0
5/1/2021,Kalimantan Selatan,88,-15,4
5/1/2021,Kalimantan Tengah,108,95,1
5/1/2021,Kalimantan Timur,137,-56,1
5/1/2021,Kalimantan Utara,7,0,0
5/1/2021,Kepulauan Bangka Belitung,200,56,2
5/1/2021,Kepulauan Riau,180,68,1
5/1/2021,Lampung,66,31,0
5/1/2021,Maluku,0,-3,0
5/1/2021,Maluku Utara,0,0,0
5/1/2021,Nusa Tenggara Barat,18,-17,0
5/1/2021,Nusa Tenggara Timur,31,11,0
5/1/2021,Papua,0,-9,0
5/1/2021,Papua Barat,32,0,0
5/1/2021,Riau,377,29,15
5/1/2021,Sulawesi Barat,3,3,0
5/1/2021,Sulawesi Selatan,25,9,0
5/1/2021,Sulawesi Tengah,20,-7,2
5/1/2021,Sulawesi Tenggara,7,5,1
5/1/2021,Sulawesi Utara,6,-10,0
5/1/2021,Sumatera Barat,179,-162,8
5/1/2021,Sumatera Selatan,147,68,5
5/1/2021,Sumatera Utara,59,-1,4
5/2/2021,Aceh,68,9,7
5/2/2021,Bali,86,20,5
5/2/2021,Banten,55,-15,2
5/2/2021,Bengkulu,75,27,1
5/2/2021,DKI Jakarta,854,-140,10
5/2/2021,Daerah Istimewa Yogyakarta,180,-133,5
5/2/2021,Gorontalo,0,-3,1
5/2/2021,Indonesia,4394,510,144
5/2/2021,Jambi,78,43,2
5/2/2021,Jawa Barat,710,153,9
5/2/2021,Jawa Tengah,178,80,18
5/2/2021,Jawa Timur,206,-31,29
5/2/2021,Kalimantan Barat,95,21,1
5/2/2021,Kalimantan Selatan,12,-54,4
5/2/2021,Kalimantan Tengah,49,33,3
5/2/2021,Kalimantan Timur,52,-81,5
5/2/2021,Kalimantan Utara,34,33,0
5/2/2021,Kepulauan Bangka Belitung,93,0,4
5/2/2021,Kepulauan Riau,145,137,0
5/2/2021,Lampung,75,49,0
5/2/2021,Maluku,5,-2,0
5/2/2021,Maluku Utara,0,0,0
5/2/2021,Nusa Tenggara Barat,29,22,1
5/2/2021,Nusa Tenggara Timur,252,76,3
5/2/2021,Papua,0,-14,0
5/2/2021,Papua Barat,12,3,0
5/2/2021,Riau,583,223,16
5/2/2021,Sulawesi Barat,22,15,1
5/2/2021,Sulawesi Selatan,4,-9,0
5/2/2021,Sulawesi Tengah,14,2,1
5/2/2021,Sulawesi Tenggara,0,-1,1
5/2/2021,Sulawesi Utara,1,-145,3
5/2/2021,Sumatera Barat,270,127,6
5/2/2021,Sumatera Selatan,130,78,8
5/2/2021,Sumatera Utara,64,3,2
5/3/2021,Aceh,56,41,1
5/3/2021,Bali,105,-35,9
5/3/2021,Banten,126,82,0
5/3/2021,Bengkulu,7,-9,1
5/3/2021,DKI Jakarta,757,50,20
5/3/2021,Daerah Istimewa Yogyakarta,157,-180,5
5/3/2021,Gorontalo,3,-2,2
5/3/2021,Indonesia,4730,-196,153
5/3/2021,Jambi,82,37,1
5/3/2021,Jawa Barat,1179,123,18
5/3/2021,Jawa Tengah,540,-90,32
5/3/2021,Jawa Timur,217,-56,20
5/3/2021,Kalimantan Barat,0,-1,1
5/3/2021,Kalimantan Selatan,34,-12,1
5/3/2021,Kalimantan Tengah,74,-93,0
5/3/2021,Kalimantan Timur,84,-98,5
5/3/2021,Kalimantan Utara,18,-26,0
5/3/2021,Kepulauan Bangka Belitung,82,-59,1
5/3/2021,Kepulauan Riau,153,153,0
5/3/2021,Lampung,95,34,1
5/3/2021,Maluku,14,14,0
5/3/2021,Maluku Utara,3,-30,0
5/3/2021,Nusa Tenggara Barat,129,99,2
5/3/2021,Nusa Tenggara Timur,61,-2,1
5/3/2021,Papua,0,-16,0
5/3/2021,Papua Barat,1,-28,2
5/3/2021,Riau,341,-75,18
5/3/2021,Sulawesi Barat,2,-2,0
5/3/2021,Sulawesi Selatan,13,4,0
5/3/2021,Sulawesi Tengah,56,-40,2
5/3/2021,Sulawesi Tenggara,0,-14,1
5/3/2021,Sulawesi Utara,0,-10,1
5/3/2021,Sumatera Barat,58,-45,5
5/3/2021,Sumatera Selatan,113,-148,9
5/3/2021,Sumatera Utara,68,7,1
5/4/2021,Aceh,98,84,5
5/4/2021,Bali,150,18,9
5/4/2021,Banten,112,-55,4
5/4/2021,Bengkulu,54,16,0
5/4/2021,DKI Jakarta,416,-188,18
5/4/2021,Daerah Istimewa Yogyakarta,159,-106,11
5/4/2021,Gorontalo,4,0,0
5/4/2021,Indonesia,4369,-1477,188
5/4/2021,Jambi,50,-16,3
5/4/2021,Jawa Barat,909,-377,27
5/4/2021,Jawa Tengah,382,-304,27
5/4/2021,Jawa Timur,290,7,33
5/4/2021,Kalimantan Barat,117,18,0
5/4/2021,Kalimantan Selatan,56,-173,5
5/4/2021,Kalimantan Tengah,101,-142,0
5/4/2021,Kalimantan Timur,137,26,4
5/4/2021,Kalimantan Utara,17,-3,0
5/4/2021,Kepulauan Bangka Belitung,167,-58,2
5/4/2021,Kepulauan Riau,134,-42,3
5/4/2021,Lampung,52,10,3
5/4/2021,Maluku,0,0,0
5/4/2021,Maluku Utara,1,-5,0
5/4/2021,Nusa Tenggara Barat,30,0,6
5/4/2021,Nusa Tenggara Timur,59,34,0
5/4/2021,Papua,3,-2,0
5/4/2021,Papua Barat,21,15,0
5/4/2021,Riau,483,145,7
5/4/2021,Sulawesi Barat,0,-7,0
5/4/2021,Sulawesi Selatan,21,13,0
5/4/2021,Sulawesi Tengah,22,-76,1
5/4/2021,Sulawesi Tenggara,4,4,0
5/4/2021,Sulawesi Utara,6,-60,0
5/4/2021,Sumatera Barat,144,-84,5
5/4/2021,Sumatera Selatan,111,-65,10
5/4/2021,Sumatera Utara,63,-2,0
5/5/2021,Aceh,91,67,6
5/5/2021,Bali,128,-7,9
5/5/2021,Banten,73,-123,3
5/5/2021,Bengkulu,35,-6,0
5/5/2021,DKI Jakarta,845,146,12
5/5/2021,Daerah Istimewa Yogyakarta,232,-35,6
5/5/2021,Gorontalo,4,-9,0
5/5/2021,Indonesia,5285,-870,212
5/5/2021,Jambi,102,37,2
5/5/2021,Jawa Barat,979,-423,26
5/5/2021,Jawa Tengah,544,-101,59
5/5/2021,Jawa Timur,271,18,28
5/5/2021,Kalimantan Barat,116,12,4
5/5/2021,Kalimantan Selatan,108,-106,3
5/5/2021,Kalimantan Tengah,91,-248,1
5/5/2021,Kalimantan Timur,137,30,5
5/5/2021,Kalimantan Utara,3,-12,2
5/5/2021,Kepulauan Bangka Belitung,125,-6,1
5/5/2021,Kepulauan Riau,94,-17,0
5/5/2021,Lampung,77,0,1
5/5/2021,Maluku,18,11,0
5/5/2021,Maluku Utara,7,-14,0
5/5/2021,Nusa Tenggara Barat,26,14,12
5/5/2021,Nusa Tenggara Timur,55,-80,2
5/5/2021,Papua,18,0,0
5/5/2021,Papua Barat,23,-15,0
5/5/2021,Riau,570,-16,15
5/5/2021,Sulawesi Barat,1,-2,0
5/5/2021,Sulawesi Selatan,6,-50,0
5/5/2021,Sulawesi Tengah,29,-103,3
5/5/2021,Sulawesi Tenggara,10,-20,0
5/5/2021,Sulawesi Utara,2,-5,0
5/5/2021,Sumatera Barat,263,50,5
5/5/2021,Sumatera Selatan,129,68,10
5/5/2021,Sumatera Utara,71,4,3
5/6/2021,Aceh,107,68,1
5/6/2021,Bali,146,-21,11
5/6/2021,Banten,65,27,1
5/6/2021,Bengkulu,50,4,1
5/6/2021,DKI Jakarta,906,319,21
5/6/2021,Daerah Istimewa Yogyakarta,229,-95,5
5/6/2021,Gorontalo,11,7,0
5/6/2021,Indonesia,5647,60,147
5/6/2021,Jambi,84,37,2
5/6/2021,Jawa Barat,1056,-452,7
5/6/2021,Jawa Tengah,372,-44,13
5/6/2021,Jawa Timur,255,-22,28
5/6/2021,Kalimantan Barat,120,26,5
5/6/2021,Kalimantan Selatan,64,-78,2
5/6/2021,Kalimantan Tengah,74,33,0
5/6/2021,Kalimantan Timur,104,-25,3
5/6/2021,Kalimantan Utara,8,-20,0
5/6/2021,Kepulauan Bangka Belitung,168,16,1
5/6/2021,Kepulauan Riau,253,153,11
5/6/2021,Lampung,67,28,3
5/6/2021,Maluku,7,2,0
5/6/2021,Maluku Utara,2,-10,0
5/6/2021,Nusa Tenggara Barat,19,3,0
5/6/2021,Nusa Tenggara Timur,273,209,3
5/6/2021,Papua,22,0,0
5/6/2021,Papua Barat,10,-3,0
5/6/2021,Riau,520,21,20
5/6/2021,Sulawesi Barat,0,-8,0
5/6/2021,Sulawesi Selatan,17,-6,0
5/6/2021,Sulawesi Tengah,47,-3,0
5/6/2021,Sulawesi Tenggara,2,-17,2
5/6/2021,Sulawesi Utara,0,-120,0
5/6/2021,Sumatera Barat,416,149,10
5/6/2021,Sumatera Selatan,130,-4,7
5/6/2021,Sumatera Utara,81,17,4
5/7/2021,Aceh,113,-5,4
5/7/2021,Bali,114,-41,5
5/7/2021,Banten,68,18,0
5/7/2021,Bengkulu,65,30,0
5/7/2021,DKI Jakarta,783,168,20
5/7/2021,Daerah Istimewa Yogyakarta,184,-98,11
5/7/2021,Gorontalo,0,-3,1
5/7/2021,Indonesia,6327,269,167
5/7/2021,Jambi,87,-15,9
5/7/2021,Jawa Barat,1929,683,25
5/7/2021,Jawa Tengah,535,-240,12
5/7/2021,Jawa Timur,235,-70,22
5/7/2021,Kalimantan Barat,133,38,0
5/7/2021,Kalimantan Selatan,144,-80,1
5/7/2021,Kalimantan Tengah,84,-41,0
5/7/2021,Kalimantan Timur,105,-67,7
5/7/2021,Kalimantan Utara,16,-2,0
5/7/2021,Kepulauan Bangka Belitung,197,-147,1
5/7/2021,Kepulauan Riau,94,61,0
5/7/2021,Lampung,53,22,4
5/7/2021,Maluku,0,-15,0
5/7/2021,Maluku Utara,3,3,0
5/7/2021,Nusa Tenggara Barat,28,18,1
5/7/2021,Nusa Tenggara Timur,89,-33,6
5/7/2021,Papua,2,2,0
5/7/2021,Papua Barat,30,-4,0
5/7/2021,Riau,628,106,17
5/7/2021,Sulawesi Barat,1,-1,0
5/7/2021,Sulawesi Selatan,27,9,0
5/7/2021,Sulawesi Tengah,36,3,0
5/7/2021,Sulawesi Tenggara,7,-3,0
5/7/2021,Sulawesi Utara,7,-24,0
5/7/2021,Sumatera Barat,283,72,7
5/7/2021,Sumatera Selatan,142,26,4
5/7/2021,Sumatera Utara,95,18,1
5/8/2021,Aceh,100,91,4
5/8/2021,Bali,113,-25,8
5/8/2021,Banten,81,45,4
5/8/2021,Bengkulu,76,28,0
5/8/2021,DKI Jakarta,732,122,26
5/8/2021,Daerah Istimewa Yogyakarta,137,-134,10
5/8/2021,Gorontalo,2,2,0
5/8/2021,Indonesia,6130,457,179
5/8/2021,Jambi,88,48,3
5/8/2021,Jawa Barat,2263,295,5
5/8/2021,Jawa Tengah,138,-324,54
5/8/2021,Jawa Timur,224,-3,20
5/8/2021,Kalimantan Barat,74,25,0
5/8/2021,Kalimantan Selatan,108,13,3
5/8/2021,Kalimantan Tengah,125,72,2
5/8/2021,Kalimantan Timur,109,-102,3
5/8/2021,Kalimantan Utara,3,-3,0
5/8/2021,Kepulauan Bangka Belitung,267,107,6
5/8/2021,Kepulauan Riau,112,93,0
5/8/2021,Lampung,77,8,2
5/8/2021,Maluku,19,15,0
5/8/2021,Maluku Utara,0,0,0
5/8/2021,Nusa Tenggara Barat,23,22,0
5/8/2021,Nusa Tenggara Timur,77,-78,4
5/8/2021,Papua,1,-4,1
5/8/2021,Papua Barat,10,-8,0
5/8/2021,Riau,653,390,7
5/8/2021,Sulawesi Barat,0,-2,0
5/8/2021,Sulawesi Selatan,17,3,0
5/8/2021,Sulawesi Tengah,11,-6,1
5/8/2021,Sulawesi Tenggara,0,-1,0
5/8/2021,Sulawesi Utara,9,-26,1
5/8/2021,Sumatera Barat,300,21,3
5/8/2021,Sumatera Selatan,150,-161,13
5/8/2021,Sumatera Utara,82,6,3
5/9/2021,Aceh,28,-69,6
5/9/2021,Bali,103,-5,5
5/9/2021,Banten,61,-113,0
5/9/2021,Bengkulu,37,-24,0
5/9/2021,DKI Jakarta,809,103,16
5/9/2021,Daerah Istimewa Yogyakarta,140,-72,10
5/9/2021,Gorontalo,0,-2,1
5/9/2021,Indonesia,3922,-608,170
5/9/2021,Jambi,75,13,0
5/9/2021,Jawa Barat,516,-85,9
5/9/2021,Jawa Tengah,139,-347,41
5/9/2021,Jawa Timur,230,15,19
5/9/2021,Kalimantan Barat,124,1,2
5/9/2021,Kalimantan Selatan,64,-67,2
5/9/2021,Kalimantan Tengah,90,69,0
5/9/2021,Kalimantan Timur,88,-126,2
5/9/2021,Kalimantan Utara,16,7,0
5/9/2021,Kepulauan Bangka Belitung,184,24,3
5/9/2021,Kepulauan Riau,92,-219,0
